Reference,Reference URL,Reference Perpendicular Baseline (meters),Secondary,Secondary URL,Secondary Perpendicular Baseline (meters),Pair Temporal Baseline (days)
S1A_IW_SLC__1SDV_20200530T113021_20200530T113049_032794_03CC71_1AC3,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200530T113021_20200530T113049_032794_03CC71_1AC3.zip,-28,S1A_IW_SLC__1SDV_20200623T113023_20200623T113051_033144_03D6F1_BAE8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200623T113023_20200623T113051_033144_03D6F1_BAE8.zip,-25,24
S1A_IW_SLC__1SDV_20200530T113021_20200530T113049_032794_03CC71_1AC3,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200530T113021_20200530T113049_032794_03CC71_1AC3.zip,-28,S1A_IW_SLC__1SDV_20200705T113023_20200705T113051_033319_03DC3C_AA70,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200705T113023_20200705T113051_033319_03DC3C_AA70.zip,60,36
S1A_IW_SLC__1SDV_20200530T113021_20200530T113049_032794_03CC71_1AC3,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200530T113021_20200530T113049_032794_03CC71_1AC3.zip,-28,S1A_IW_SLC__1SDV_20200717T113024_20200717T113052_033494_03E197_5F69,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200717T113024_20200717T113052_033494_03E197_5F69.zip,-19,48
S1A_IW_SLC__1SDV_20200530T113021_20200530T113049_032794_03CC71_1AC3,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200530T113021_20200530T113049_032794_03CC71_1AC3.zip,-28,S1A_IW_SLC__1SDV_20200729T113025_20200729T113053_033669_03E6F6_CDED,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200729T113025_20200729T113053_033669_03E6F6_CDED.zip,-124,60
S1A_IW_SLC__1SDV_20200611T113022_20200611T113050_032969_03D19F_3F51,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200611T113022_20200611T113050_032969_03D19F_3F51.zip,-17,S1A_IW_SLC__1SDV_20200623T113023_20200623T113051_033144_03D6F1_BAE8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200623T113023_20200623T113051_033144_03D6F1_BAE8.zip,-25,12
S1A_IW_SLC__1SDV_20200611T113022_20200611T113050_032969_03D19F_3F51,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200611T113022_20200611T113050_032969_03D19F_3F51.zip,-17,S1A_IW_SLC__1SDV_20200705T113023_20200705T113051_033319_03DC3C_AA70,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200705T113023_20200705T113051_033319_03DC3C_AA70.zip,60,24
S1A_IW_SLC__1SDV_20200611T113022_20200611T113050_032969_03D19F_3F51,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200611T113022_20200611T113050_032969_03D19F_3F51.zip,-17,S1A_IW_SLC__1SDV_20200717T113024_20200717T113052_033494_03E197_5F69,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200717T113024_20200717T113052_033494_03E197_5F69.zip,-19,36
S1A_IW_SLC__1SDV_20200611T113022_20200611T113050_032969_03D19F_3F51,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200611T113022_20200611T113050_032969_03D19F_3F51.zip,-17,S1A_IW_SLC__1SDV_20200729T113025_20200729T113053_033669_03E6F6_CDED,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200729T113025_20200729T113053_033669_03E6F6_CDED.zip,-124,48
S1A_IW_SLC__1SDV_20200611T113022_20200611T113050_032969_03D19F_3F51,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200611T113022_20200611T113050_032969_03D19F_3F51.zip,-17,S1A_IW_SLC__1SDV_20200810T113026_20200810T113053_033844_03EC9F_C741,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200810T113026_20200810T113053_033844_03EC9F_C741.zip,-93,60
S1A_IW_SLC__1SDV_20200623T113023_20200623T113051_033144_03D6F1_BAE8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200623T113023_20200623T113051_033144_03D6F1_BAE8.zip,-25,S1A_IW_SLC__1SDV_20200705T113023_20200705T113051_033319_03DC3C_AA70,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200705T113023_20200705T113051_033319_03DC3C_AA70.zip,60,12
S1A_IW_SLC__1SDV_20200623T113023_20200623T113051_033144_03D6F1_BAE8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200623T113023_20200623T113051_033144_03D6F1_BAE8.zip,-25,S1A_IW_SLC__1SDV_20200717T113024_20200717T113052_033494_03E197_5F69,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200717T113024_20200717T113052_033494_03E197_5F69.zip,-19,24
S1A_IW_SLC__1SDV_20200623T113023_20200623T113051_033144_03D6F1_BAE8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200623T113023_20200623T113051_033144_03D6F1_BAE8.zip,-25,S1A_IW_SLC__1SDV_20200729T113025_20200729T113053_033669_03E6F6_CDED,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200729T113025_20200729T113053_033669_03E6F6_CDED.zip,-124,36
S1A_IW_SLC__1SDV_20200623T113023_20200623T113051_033144_03D6F1_BAE8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200623T113023_20200623T113051_033144_03D6F1_BAE8.zip,-25,S1A_IW_SLC__1SDV_20200810T113026_20200810T113053_033844_03EC9F_C741,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200810T113026_20200810T113053_033844_03EC9F_C741.zip,-93,48
S1A_IW_SLC__1SDV_20200623T113023_20200623T113051_033144_03D6F1_BAE8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200623T113023_20200623T113051_033144_03D6F1_BAE8.zip,-25,S1A_IW_SLC__1SDV_20200822T113026_20200822T113054_034019_03F2C9_FA1D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200822T113026_20200822T113054_034019_03F2C9_FA1D.zip,-14,60
S1A_IW_SLC__1SDV_20200705T113023_20200705T113051_033319_03DC3C_AA70,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200705T113023_20200705T113051_033319_03DC3C_AA70.zip,60,S1A_IW_SLC__1SDV_20200717T113024_20200717T113052_033494_03E197_5F69,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200717T113024_20200717T113052_033494_03E197_5F69.zip,-19,12
S1A_IW_SLC__1SDV_20200705T113023_20200705T113051_033319_03DC3C_AA70,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200705T113023_20200705T113051_033319_03DC3C_AA70.zip,60,S1A_IW_SLC__1SDV_20200729T113025_20200729T113053_033669_03E6F6_CDED,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200729T113025_20200729T113053_033669_03E6F6_CDED.zip,-124,24
S1A_IW_SLC__1SDV_20200705T113023_20200705T113051_033319_03DC3C_AA70,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200705T113023_20200705T113051_033319_03DC3C_AA70.zip,60,S1A_IW_SLC__1SDV_20200810T113026_20200810T113053_033844_03EC9F_C741,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200810T113026_20200810T113053_033844_03EC9F_C741.zip,-93,36
S1A_IW_SLC__1SDV_20200705T113023_20200705T113051_033319_03DC3C_AA70,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200705T113023_20200705T113051_033319_03DC3C_AA70.zip,60,S1A_IW_SLC__1SDV_20200822T113026_20200822T113054_034019_03F2C9_FA1D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200822T113026_20200822T113054_034019_03F2C9_FA1D.zip,-14,48
S1A_IW_SLC__1SDV_20200705T113023_20200705T113051_033319_03DC3C_AA70,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200705T113023_20200705T113051_033319_03DC3C_AA70.zip,60,S1A_IW_SLC__1SDV_20200903T113027_20200903T113055_034194_03F8ED_F586,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200903T113027_20200903T113055_034194_03F8ED_F586.zip,18,60
S1A_IW_SLC__1SDV_20200717T113024_20200717T113052_033494_03E197_5F69,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200717T113024_20200717T113052_033494_03E197_5F69.zip,-19,S1A_IW_SLC__1SDV_20200729T113025_20200729T113053_033669_03E6F6_CDED,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200729T113025_20200729T113053_033669_03E6F6_CDED.zip,-124,12
S1A_IW_SLC__1SDV_20200717T113024_20200717T113052_033494_03E197_5F69,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200717T113024_20200717T113052_033494_03E197_5F69.zip,-19,S1A_IW_SLC__1SDV_20200810T113026_20200810T113053_033844_03EC9F_C741,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200810T113026_20200810T113053_033844_03EC9F_C741.zip,-93,24
S1A_IW_SLC__1SDV_20200717T113024_20200717T113052_033494_03E197_5F69,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200717T113024_20200717T113052_033494_03E197_5F69.zip,-19,S1A_IW_SLC__1SDV_20200822T113026_20200822T113054_034019_03F2C9_FA1D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200822T113026_20200822T113054_034019_03F2C9_FA1D.zip,-14,36
S1A_IW_SLC__1SDV_20200717T113024_20200717T113052_033494_03E197_5F69,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200717T113024_20200717T113052_033494_03E197_5F69.zip,-19,S1A_IW_SLC__1SDV_20200903T113027_20200903T113055_034194_03F8ED_F586,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200903T113027_20200903T113055_034194_03F8ED_F586.zip,18,48
S1A_IW_SLC__1SDV_20200717T113024_20200717T113052_033494_03E197_5F69,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200717T113024_20200717T113052_033494_03E197_5F69.zip,-19,S1A_IW_SLC__1SDV_20200915T113027_20200915T113055_034369_03FF1C_6AF0,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200915T113027_20200915T113055_034369_03FF1C_6AF0.zip,-36,60
S1A_IW_SLC__1SDV_20200729T113025_20200729T113053_033669_03E6F6_CDED,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200729T113025_20200729T113053_033669_03E6F6_CDED.zip,-124,S1A_IW_SLC__1SDV_20200810T113026_20200810T113053_033844_03EC9F_C741,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200810T113026_20200810T113053_033844_03EC9F_C741.zip,-93,12
S1A_IW_SLC__1SDV_20200729T113025_20200729T113053_033669_03E6F6_CDED,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200729T113025_20200729T113053_033669_03E6F6_CDED.zip,-124,S1A_IW_SLC__1SDV_20200822T113026_20200822T113054_034019_03F2C9_FA1D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200822T113026_20200822T113054_034019_03F2C9_FA1D.zip,-14,24
S1A_IW_SLC__1SDV_20200729T113025_20200729T113053_033669_03E6F6_CDED,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200729T113025_20200729T113053_033669_03E6F6_CDED.zip,-124,S1A_IW_SLC__1SDV_20200903T113027_20200903T113055_034194_03F8ED_F586,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200903T113027_20200903T113055_034194_03F8ED_F586.zip,18,36
S1A_IW_SLC__1SDV_20200729T113025_20200729T113053_033669_03E6F6_CDED,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200729T113025_20200729T113053_033669_03E6F6_CDED.zip,-124,S1A_IW_SLC__1SDV_20200915T113027_20200915T113055_034369_03FF1C_6AF0,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200915T113027_20200915T113055_034369_03FF1C_6AF0.zip,-36,48
S1A_IW_SLC__1SDV_20200729T113025_20200729T113053_033669_03E6F6_CDED,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200729T113025_20200729T113053_033669_03E6F6_CDED.zip,-124,S1A_IW_SLC__1SDV_20200927T113028_20200927T113056_034544_040549_9D24,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200927T113028_20200927T113056_034544_040549_9D24.zip,-78,60
S1A_IW_SLC__1SDV_20200810T113026_20200810T113053_033844_03EC9F_C741,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200810T113026_20200810T113053_033844_03EC9F_C741.zip,-93,S1A_IW_SLC__1SDV_20200822T113026_20200822T113054_034019_03F2C9_FA1D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200822T113026_20200822T113054_034019_03F2C9_FA1D.zip,-14,12
S1A_IW_SLC__1SDV_20200810T113026_20200810T113053_033844_03EC9F_C741,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200810T113026_20200810T113053_033844_03EC9F_C741.zip,-93,S1A_IW_SLC__1SDV_20200903T113027_20200903T113055_034194_03F8ED_F586,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200903T113027_20200903T113055_034194_03F8ED_F586.zip,18,24
S1A_IW_SLC__1SDV_20200810T113026_20200810T113053_033844_03EC9F_C741,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200810T113026_20200810T113053_033844_03EC9F_C741.zip,-93,S1A_IW_SLC__1SDV_20200915T113027_20200915T113055_034369_03FF1C_6AF0,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200915T113027_20200915T113055_034369_03FF1C_6AF0.zip,-36,36
S1A_IW_SLC__1SDV_20200810T113026_20200810T113053_033844_03EC9F_C741,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200810T113026_20200810T113053_033844_03EC9F_C741.zip,-93,S1A_IW_SLC__1SDV_20200927T113028_20200927T113056_034544_040549_9D24,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200927T113028_20200927T113056_034544_040549_9D24.zip,-78,48
S1A_IW_SLC__1SDV_20200810T113026_20200810T113053_033844_03EC9F_C741,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200810T113026_20200810T113053_033844_03EC9F_C741.zip,-93,S1A_IW_SLC__1SDV_20201009T113028_20201009T113056_034719_040B66_471A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201009T113028_20201009T113056_034719_040B66_471A.zip,-155,60
S1A_IW_SLC__1SDV_20200822T113026_20200822T113054_034019_03F2C9_FA1D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200822T113026_20200822T113054_034019_03F2C9_FA1D.zip,-14,S1A_IW_SLC__1SDV_20200903T113027_20200903T113055_034194_03F8ED_F586,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200903T113027_20200903T113055_034194_03F8ED_F586.zip,18,12
S1A_IW_SLC__1SDV_20200822T113026_20200822T113054_034019_03F2C9_FA1D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200822T113026_20200822T113054_034019_03F2C9_FA1D.zip,-14,S1A_IW_SLC__1SDV_20200915T113027_20200915T113055_034369_03FF1C_6AF0,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200915T113027_20200915T113055_034369_03FF1C_6AF0.zip,-36,24
S1A_IW_SLC__1SDV_20200822T113026_20200822T113054_034019_03F2C9_FA1D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200822T113026_20200822T113054_034019_03F2C9_FA1D.zip,-14,S1A_IW_SLC__1SDV_20200927T113028_20200927T113056_034544_040549_9D24,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200927T113028_20200927T113056_034544_040549_9D24.zip,-78,36
S1A_IW_SLC__1SDV_20200822T113026_20200822T113054_034019_03F2C9_FA1D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200822T113026_20200822T113054_034019_03F2C9_FA1D.zip,-14,S1A_IW_SLC__1SDV_20201009T113028_20201009T113056_034719_040B66_471A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201009T113028_20201009T113056_034719_040B66_471A.zip,-155,48
S1A_IW_SLC__1SDV_20200822T113026_20200822T113054_034019_03F2C9_FA1D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200822T113026_20200822T113054_034019_03F2C9_FA1D.zip,-14,S1A_IW_SLC__1SDV_20201021T113028_20201021T113056_034894_041182_97D1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201021T113028_20201021T113056_034894_041182_97D1.zip,-41,60
S1A_IW_SLC__1SDV_20200903T113027_20200903T113055_034194_03F8ED_F586,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200903T113027_20200903T113055_034194_03F8ED_F586.zip,18,S1A_IW_SLC__1SDV_20200915T113027_20200915T113055_034369_03FF1C_6AF0,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200915T113027_20200915T113055_034369_03FF1C_6AF0.zip,-36,12
S1A_IW_SLC__1SDV_20200903T113027_20200903T113055_034194_03F8ED_F586,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200903T113027_20200903T113055_034194_03F8ED_F586.zip,18,S1A_IW_SLC__1SDV_20200927T113028_20200927T113056_034544_040549_9D24,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200927T113028_20200927T113056_034544_040549_9D24.zip,-78,24
S1A_IW_SLC__1SDV_20200903T113027_20200903T113055_034194_03F8ED_F586,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200903T113027_20200903T113055_034194_03F8ED_F586.zip,18,S1A_IW_SLC__1SDV_20201009T113028_20201009T113056_034719_040B66_471A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201009T113028_20201009T113056_034719_040B66_471A.zip,-155,36
S1A_IW_SLC__1SDV_20200903T113027_20200903T113055_034194_03F8ED_F586,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200903T113027_20200903T113055_034194_03F8ED_F586.zip,18,S1A_IW_SLC__1SDV_20201021T113028_20201021T113056_034894_041182_97D1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201021T113028_20201021T113056_034894_041182_97D1.zip,-41,48
S1A_IW_SLC__1SDV_20200903T113027_20200903T113055_034194_03F8ED_F586,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200903T113027_20200903T113055_034194_03F8ED_F586.zip,18,S1A_IW_SLC__1SDV_20201102T113028_20201102T113056_035069_04177D_85DE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201102T113028_20201102T113056_035069_04177D_85DE.zip,-5,60
S1A_IW_SLC__1SDV_20200915T113027_20200915T113055_034369_03FF1C_6AF0,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200915T113027_20200915T113055_034369_03FF1C_6AF0.zip,-36,S1A_IW_SLC__1SDV_20200927T113028_20200927T113056_034544_040549_9D24,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200927T113028_20200927T113056_034544_040549_9D24.zip,-78,12
S1A_IW_SLC__1SDV_20200915T113027_20200915T113055_034369_03FF1C_6AF0,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200915T113027_20200915T113055_034369_03FF1C_6AF0.zip,-36,S1A_IW_SLC__1SDV_20201009T113028_20201009T113056_034719_040B66_471A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201009T113028_20201009T113056_034719_040B66_471A.zip,-155,24
S1A_IW_SLC__1SDV_20200915T113027_20200915T113055_034369_03FF1C_6AF0,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200915T113027_20200915T113055_034369_03FF1C_6AF0.zip,-36,S1A_IW_SLC__1SDV_20201021T113028_20201021T113056_034894_041182_97D1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201021T113028_20201021T113056_034894_041182_97D1.zip,-41,36
S1A_IW_SLC__1SDV_20200915T113027_20200915T113055_034369_03FF1C_6AF0,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200915T113027_20200915T113055_034369_03FF1C_6AF0.zip,-36,S1A_IW_SLC__1SDV_20201102T113028_20201102T113056_035069_04177D_85DE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201102T113028_20201102T113056_035069_04177D_85DE.zip,-5,48
S1A_IW_SLC__1SDV_20200915T113027_20200915T113055_034369_03FF1C_6AF0,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200915T113027_20200915T113055_034369_03FF1C_6AF0.zip,-36,S1A_IW_SLC__1SDV_20201114T113028_20201114T113056_035244_041DA0_5DAA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201114T113028_20201114T113056_035244_041DA0_5DAA.zip,2,60
S1A_IW_SLC__1SDV_20200927T113028_20200927T113056_034544_040549_9D24,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200927T113028_20200927T113056_034544_040549_9D24.zip,-78,S1A_IW_SLC__1SDV_20201009T113028_20201009T113056_034719_040B66_471A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201009T113028_20201009T113056_034719_040B66_471A.zip,-155,12
S1A_IW_SLC__1SDV_20200927T113028_20200927T113056_034544_040549_9D24,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200927T113028_20200927T113056_034544_040549_9D24.zip,-78,S1A_IW_SLC__1SDV_20201021T113028_20201021T113056_034894_041182_97D1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201021T113028_20201021T113056_034894_041182_97D1.zip,-41,24
S1A_IW_SLC__1SDV_20200927T113028_20200927T113056_034544_040549_9D24,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200927T113028_20200927T113056_034544_040549_9D24.zip,-78,S1A_IW_SLC__1SDV_20201102T113028_20201102T113056_035069_04177D_85DE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201102T113028_20201102T113056_035069_04177D_85DE.zip,-5,36
S1A_IW_SLC__1SDV_20200927T113028_20200927T113056_034544_040549_9D24,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200927T113028_20200927T113056_034544_040549_9D24.zip,-78,S1A_IW_SLC__1SDV_20201114T113028_20201114T113056_035244_041DA0_5DAA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201114T113028_20201114T113056_035244_041DA0_5DAA.zip,2,48
S1A_IW_SLC__1SDV_20201009T113028_20201009T113056_034719_040B66_471A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201009T113028_20201009T113056_034719_040B66_471A.zip,-155,S1A_IW_SLC__1SDV_20201021T113028_20201021T113056_034894_041182_97D1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201021T113028_20201021T113056_034894_041182_97D1.zip,-41,12
S1A_IW_SLC__1SDV_20201009T113028_20201009T113056_034719_040B66_471A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201009T113028_20201009T113056_034719_040B66_471A.zip,-155,S1A_IW_SLC__1SDV_20201102T113028_20201102T113056_035069_04177D_85DE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201102T113028_20201102T113056_035069_04177D_85DE.zip,-5,24
S1A_IW_SLC__1SDV_20201009T113028_20201009T113056_034719_040B66_471A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201009T113028_20201009T113056_034719_040B66_471A.zip,-155,S1A_IW_SLC__1SDV_20201114T113028_20201114T113056_035244_041DA0_5DAA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201114T113028_20201114T113056_035244_041DA0_5DAA.zip,2,36
S1A_IW_SLC__1SDV_20201009T113028_20201009T113056_034719_040B66_471A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201009T113028_20201009T113056_034719_040B66_471A.zip,-155,S1A_IW_SLC__1SDV_20201208T113027_20201208T113055_035594_0429B5_C56C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201208T113027_20201208T113055_035594_0429B5_C56C.zip,-45,60
S1A_IW_SLC__1SDV_20201021T113028_20201021T113056_034894_041182_97D1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201021T113028_20201021T113056_034894_041182_97D1.zip,-41,S1A_IW_SLC__1SDV_20201102T113028_20201102T113056_035069_04177D_85DE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201102T113028_20201102T113056_035069_04177D_85DE.zip,-5,12
S1A_IW_SLC__1SDV_20201021T113028_20201021T113056_034894_041182_97D1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201021T113028_20201021T113056_034894_041182_97D1.zip,-41,S1A_IW_SLC__1SDV_20201114T113028_20201114T113056_035244_041DA0_5DAA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201114T113028_20201114T113056_035244_041DA0_5DAA.zip,2,24
S1A_IW_SLC__1SDV_20201021T113028_20201021T113056_034894_041182_97D1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201021T113028_20201021T113056_034894_041182_97D1.zip,-41,S1A_IW_SLC__1SDV_20201208T113027_20201208T113055_035594_0429B5_C56C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201208T113027_20201208T113055_035594_0429B5_C56C.zip,-45,48
S1A_IW_SLC__1SDV_20201021T113028_20201021T113056_034894_041182_97D1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201021T113028_20201021T113056_034894_041182_97D1.zip,-41,S1A_IW_SLC__1SDV_20201220T113026_20201220T113054_035769_042FB5_107E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201220T113026_20201220T113054_035769_042FB5_107E.zip,-72,60
