Reference, Reference URL, Reference Perpendicular Baseline (meters),Secondary, Secondary URL, Secondary Perpendicular Baseline (meters),Pair Temporal Baseline (days)
S1A_IW_SLC__1SDV_20190109T231557_20190109T231624_025407_02D06D_09B3,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190109T231557_20190109T231624_025407_02D06D_09B3.zip,0,S1A_IW_SLC__1SDV_20190121T231557_20190121T231624_025582_02D6CC_12B8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190121T231557_20190121T231624_025582_02D6CC_12B8.zip,52,12
S1A_IW_SLC__1SDV_20190109T231557_20190109T231624_025407_02D06D_09B3,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190109T231557_20190109T231624_025407_02D06D_09B3.zip,0,S1A_IW_SLC__1SDV_20190202T231557_20190202T231624_025757_02DD2C_F68D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190202T231557_20190202T231624_025757_02DD2C_F68D.zip,0,24
S1A_IW_SLC__1SDV_20190109T231557_20190109T231624_025407_02D06D_09B3,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190109T231557_20190109T231624_025407_02D06D_09B3.zip,0,S1A_IW_SLC__1SDV_20190226T231556_20190226T231624_026107_02E9A4_D411,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190226T231556_20190226T231624_026107_02E9A4_D411.zip,-1,48
S1A_IW_SLC__1SDV_20190109T231557_20190109T231624_025407_02D06D_09B3,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190109T231557_20190109T231624_025407_02D06D_09B3.zip,0,S1A_IW_SLC__1SDV_20190310T231556_20190310T231623_026282_02EFF0_BB52,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190310T231556_20190310T231623_026282_02EFF0_BB52.zip,13,60
S1A_IW_SLC__1SDV_20190121T231557_20190121T231624_025582_02D6CC_12B8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190121T231557_20190121T231624_025582_02D6CC_12B8.zip,52,S1A_IW_SLC__1SDV_20190202T231557_20190202T231624_025757_02DD2C_F68D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190202T231557_20190202T231624_025757_02DD2C_F68D.zip,0,12
S1A_IW_SLC__1SDV_20190121T231557_20190121T231624_025582_02D6CC_12B8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190121T231557_20190121T231624_025582_02D6CC_12B8.zip,52,S1A_IW_SLC__1SDV_20190226T231556_20190226T231624_026107_02E9A4_D411,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190226T231556_20190226T231624_026107_02E9A4_D411.zip,-1,36
S1A_IW_SLC__1SDV_20190121T231557_20190121T231624_025582_02D6CC_12B8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190121T231557_20190121T231624_025582_02D6CC_12B8.zip,52,S1A_IW_SLC__1SDV_20190310T231556_20190310T231623_026282_02EFF0_BB52,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190310T231556_20190310T231623_026282_02EFF0_BB52.zip,13,48
S1A_IW_SLC__1SDV_20190121T231557_20190121T231624_025582_02D6CC_12B8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190121T231557_20190121T231624_025582_02D6CC_12B8.zip,52,S1A_IW_SLC__1SDV_20190322T231557_20190322T231624_026457_02F663_5592,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190322T231557_20190322T231624_026457_02F663_5592.zip,40,60
S1A_IW_SLC__1SDV_20190202T231557_20190202T231624_025757_02DD2C_F68D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190202T231557_20190202T231624_025757_02DD2C_F68D.zip,0,S1A_IW_SLC__1SDV_20190226T231556_20190226T231624_026107_02E9A4_D411,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190226T231556_20190226T231624_026107_02E9A4_D411.zip,-1,24
S1A_IW_SLC__1SDV_20190202T231557_20190202T231624_025757_02DD2C_F68D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190202T231557_20190202T231624_025757_02DD2C_F68D.zip,0,S1A_IW_SLC__1SDV_20190310T231556_20190310T231623_026282_02EFF0_BB52,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190310T231556_20190310T231623_026282_02EFF0_BB52.zip,13,36
S1A_IW_SLC__1SDV_20190202T231557_20190202T231624_025757_02DD2C_F68D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190202T231557_20190202T231624_025757_02DD2C_F68D.zip,0,S1A_IW_SLC__1SDV_20190322T231557_20190322T231624_026457_02F663_5592,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190322T231557_20190322T231624_026457_02F663_5592.zip,40,48
S1A_IW_SLC__1SDV_20190202T231557_20190202T231624_025757_02DD2C_F68D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190202T231557_20190202T231624_025757_02DD2C_F68D.zip,0,S1A_IW_SLC__1SDV_20190403T231557_20190403T231624_026632_02FCE0_5F01,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190403T231557_20190403T231624_026632_02FCE0_5F01.zip,0,60
S1A_IW_SLC__1SDV_20190226T231556_20190226T231624_026107_02E9A4_D411,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190226T231556_20190226T231624_026107_02E9A4_D411.zip,-1,S1A_IW_SLC__1SDV_20190310T231556_20190310T231623_026282_02EFF0_BB52,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190310T231556_20190310T231623_026282_02EFF0_BB52.zip,13,12
S1A_IW_SLC__1SDV_20190226T231556_20190226T231624_026107_02E9A4_D411,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190226T231556_20190226T231624_026107_02E9A4_D411.zip,-1,S1A_IW_SLC__1SDV_20190322T231557_20190322T231624_026457_02F663_5592,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190322T231557_20190322T231624_026457_02F663_5592.zip,40,24
S1A_IW_SLC__1SDV_20190226T231556_20190226T231624_026107_02E9A4_D411,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190226T231556_20190226T231624_026107_02E9A4_D411.zip,-1,S1A_IW_SLC__1SDV_20190403T231557_20190403T231624_026632_02FCE0_5F01,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190403T231557_20190403T231624_026632_02FCE0_5F01.zip,0,36
S1A_IW_SLC__1SDV_20190226T231556_20190226T231624_026107_02E9A4_D411,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190226T231556_20190226T231624_026107_02E9A4_D411.zip,-1,S1A_IW_SLC__1SDV_20190415T231557_20190415T231624_026807_03033C_4961,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190415T231557_20190415T231624_026807_03033C_4961.zip,14,48
S1A_IW_SLC__1SDV_20190226T231556_20190226T231624_026107_02E9A4_D411,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190226T231556_20190226T231624_026107_02E9A4_D411.zip,-1,S1A_IW_SLC__1SDV_20190427T231558_20190427T231625_026982_03098E_2BFA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190427T231558_20190427T231625_026982_03098E_2BFA.zip,39,60
S1A_IW_SLC__1SDV_20190310T231556_20190310T231623_026282_02EFF0_BB52,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190310T231556_20190310T231623_026282_02EFF0_BB52.zip,13,S1A_IW_SLC__1SDV_20190322T231557_20190322T231624_026457_02F663_5592,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190322T231557_20190322T231624_026457_02F663_5592.zip,40,12
S1A_IW_SLC__1SDV_20190310T231556_20190310T231623_026282_02EFF0_BB52,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190310T231556_20190310T231623_026282_02EFF0_BB52.zip,13,S1A_IW_SLC__1SDV_20190403T231557_20190403T231624_026632_02FCE0_5F01,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190403T231557_20190403T231624_026632_02FCE0_5F01.zip,0,24
S1A_IW_SLC__1SDV_20190310T231556_20190310T231623_026282_02EFF0_BB52,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190310T231556_20190310T231623_026282_02EFF0_BB52.zip,13,S1A_IW_SLC__1SDV_20190415T231557_20190415T231624_026807_03033C_4961,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190415T231557_20190415T231624_026807_03033C_4961.zip,14,36
S1A_IW_SLC__1SDV_20190310T231556_20190310T231623_026282_02EFF0_BB52,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190310T231556_20190310T231623_026282_02EFF0_BB52.zip,13,S1A_IW_SLC__1SDV_20190427T231558_20190427T231625_026982_03098E_2BFA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190427T231558_20190427T231625_026982_03098E_2BFA.zip,39,48
S1A_IW_SLC__1SDV_20190322T231557_20190322T231624_026457_02F663_5592,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190322T231557_20190322T231624_026457_02F663_5592.zip,40,S1A_IW_SLC__1SDV_20190403T231557_20190403T231624_026632_02FCE0_5F01,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190403T231557_20190403T231624_026632_02FCE0_5F01.zip,0,12
S1A_IW_SLC__1SDV_20190322T231557_20190322T231624_026457_02F663_5592,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190322T231557_20190322T231624_026457_02F663_5592.zip,40,S1A_IW_SLC__1SDV_20190415T231557_20190415T231624_026807_03033C_4961,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190415T231557_20190415T231624_026807_03033C_4961.zip,14,24
S1A_IW_SLC__1SDV_20190322T231557_20190322T231624_026457_02F663_5592,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190322T231557_20190322T231624_026457_02F663_5592.zip,40,S1A_IW_SLC__1SDV_20190427T231558_20190427T231625_026982_03098E_2BFA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190427T231558_20190427T231625_026982_03098E_2BFA.zip,39,36
S1A_IW_SLC__1SDV_20190403T231557_20190403T231624_026632_02FCE0_5F01,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190403T231557_20190403T231624_026632_02FCE0_5F01.zip,0,S1A_IW_SLC__1SDV_20190415T231557_20190415T231624_026807_03033C_4961,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190415T231557_20190415T231624_026807_03033C_4961.zip,14,12
S1A_IW_SLC__1SDV_20190403T231557_20190403T231624_026632_02FCE0_5F01,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190403T231557_20190403T231624_026632_02FCE0_5F01.zip,0,S1A_IW_SLC__1SDV_20190427T231558_20190427T231625_026982_03098E_2BFA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190427T231558_20190427T231625_026982_03098E_2BFA.zip,39,24
S1A_IW_SLC__1SDV_20190403T231557_20190403T231624_026632_02FCE0_5F01,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190403T231557_20190403T231624_026632_02FCE0_5F01.zip,0,S1A_IW_SLC__1SDV_20190602T231559_20190602T231626_027507_031A99_8251,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190602T231559_20190602T231626_027507_031A99_8251.zip,20,60
S1A_IW_SLC__1SDV_20190415T231557_20190415T231624_026807_03033C_4961,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190415T231557_20190415T231624_026807_03033C_4961.zip,14,S1A_IW_SLC__1SDV_20190427T231558_20190427T231625_026982_03098E_2BFA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190427T231558_20190427T231625_026982_03098E_2BFA.zip,39,12
S1A_IW_SLC__1SDV_20190415T231557_20190415T231624_026807_03033C_4961,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190415T231557_20190415T231624_026807_03033C_4961.zip,14,S1A_IW_SLC__1SDV_20190602T231559_20190602T231626_027507_031A99_8251,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190602T231559_20190602T231626_027507_031A99_8251.zip,20,48
S1A_IW_SLC__1SDV_20190415T231557_20190415T231624_026807_03033C_4961,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190415T231557_20190415T231624_026807_03033C_4961.zip,14,S1A_IW_SLC__1SDV_20190614T231600_20190614T231627_027682_031FE5_088F,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190614T231600_20190614T231627_027682_031FE5_088F.zip,-91,60
S1A_IW_SLC__1SDV_20190427T231558_20190427T231625_026982_03098E_2BFA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190427T231558_20190427T231625_026982_03098E_2BFA.zip,39,S1A_IW_SLC__1SDV_20190602T231559_20190602T231626_027507_031A99_8251,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190602T231559_20190602T231626_027507_031A99_8251.zip,20,36
S1A_IW_SLC__1SDV_20190427T231558_20190427T231625_026982_03098E_2BFA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190427T231558_20190427T231625_026982_03098E_2BFA.zip,39,S1A_IW_SLC__1SDV_20190614T231600_20190614T231627_027682_031FE5_088F,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190614T231600_20190614T231627_027682_031FE5_088F.zip,-91,48
S1A_IW_SLC__1SDV_20190602T231559_20190602T231626_027507_031A99_8251,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190602T231559_20190602T231626_027507_031A99_8251.zip,20,S1A_IW_SLC__1SDV_20190614T231600_20190614T231627_027682_031FE5_088F,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190614T231600_20190614T231627_027682_031FE5_088F.zip,-91,12
S1A_IW_SLC__1SDV_20190602T231559_20190602T231626_027507_031A99_8251,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190602T231559_20190602T231626_027507_031A99_8251.zip,20,S1A_IW_SLC__1SDV_20190708T231601_20190708T231629_028032_032A73_8E6B,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190708T231601_20190708T231629_028032_032A73_8E6B.zip,-103,36
S1A_IW_SLC__1SDV_20190602T231559_20190602T231626_027507_031A99_8251,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190602T231559_20190602T231626_027507_031A99_8251.zip,20,S1A_IW_SLC__1SDV_20190720T231602_20190720T231629_028207_032FB8_C8EB,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190720T231602_20190720T231629_028207_032FB8_C8EB.zip,-22,48
S1A_IW_SLC__1SDV_20190614T231600_20190614T231627_027682_031FE5_088F,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190614T231600_20190614T231627_027682_031FE5_088F.zip,-91,S1A_IW_SLC__1SDV_20190708T231601_20190708T231629_028032_032A73_8E6B,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190708T231601_20190708T231629_028032_032A73_8E6B.zip,-103,24
S1A_IW_SLC__1SDV_20190614T231600_20190614T231627_027682_031FE5_088F,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190614T231600_20190614T231627_027682_031FE5_088F.zip,-91,S1A_IW_SLC__1SDV_20190720T231602_20190720T231629_028207_032FB8_C8EB,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190720T231602_20190720T231629_028207_032FB8_C8EB.zip,-22,36
S1A_IW_SLC__1SDV_20190614T231600_20190614T231627_027682_031FE5_088F,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190614T231600_20190614T231627_027682_031FE5_088F.zip,-91,S1A_IW_SLC__1SDV_20190813T231604_20190813T231631_028557_033AC7_8050,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190813T231604_20190813T231631_028557_033AC7_8050.zip,17,60
S1A_IW_SLC__1SDV_20190708T231601_20190708T231629_028032_032A73_8E6B,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190708T231601_20190708T231629_028032_032A73_8E6B.zip,-103,S1A_IW_SLC__1SDV_20190720T231602_20190720T231629_028207_032FB8_C8EB,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190720T231602_20190720T231629_028207_032FB8_C8EB.zip,-22,12
S1A_IW_SLC__1SDV_20190708T231601_20190708T231629_028032_032A73_8E6B,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190708T231601_20190708T231629_028032_032A73_8E6B.zip,-103,S1A_IW_SLC__1SDV_20190813T231604_20190813T231631_028557_033AC7_8050,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190813T231604_20190813T231631_028557_033AC7_8050.zip,17,36
S1A_IW_SLC__1SDV_20190720T231602_20190720T231629_028207_032FB8_C8EB,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190720T231602_20190720T231629_028207_032FB8_C8EB.zip,-22,S1A_IW_SLC__1SDV_20190813T231604_20190813T231631_028557_033AC7_8050,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190813T231604_20190813T231631_028557_033AC7_8050.zip,17,24
S1A_IW_SLC__1SDV_20190720T231602_20190720T231629_028207_032FB8_C8EB,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190720T231602_20190720T231629_028207_032FB8_C8EB.zip,-22,S1A_IW_SLC__1SDV_20190918T231605_20190918T231632_029082_034CFB_65DD,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190918T231605_20190918T231632_029082_034CFB_65DD.zip,-53,60
S1A_IW_SLC__1SDV_20190813T231604_20190813T231631_028557_033AC7_8050,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190813T231604_20190813T231631_028557_033AC7_8050.zip,17,S1A_IW_SLC__1SDV_20190918T231605_20190918T231632_029082_034CFB_65DD,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190918T231605_20190918T231632_029082_034CFB_65DD.zip,-53,36
S1A_IW_SLC__1SDV_20190813T231604_20190813T231631_028557_033AC7_8050,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190813T231604_20190813T231631_028557_033AC7_8050.zip,17,S1A_IW_SLC__1SDV_20191012T231606_20191012T231633_029432_035900_433D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191012T231606_20191012T231633_029432_035900_433D.zip,-58,60
S1A_IW_SLC__1SDV_20190918T231605_20190918T231632_029082_034CFB_65DD,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190918T231605_20190918T231632_029082_034CFB_65DD.zip,-53,S1A_IW_SLC__1SDV_20191012T231606_20191012T231633_029432_035900_433D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191012T231606_20191012T231633_029432_035900_433D.zip,-58,24
S1A_IW_SLC__1SDV_20190918T231605_20190918T231632_029082_034CFB_65DD,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190918T231605_20190918T231632_029082_034CFB_65DD.zip,-53,S1A_IW_SLC__1SDV_20191024T231606_20191024T231633_029607_035F03_0A7D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191024T231606_20191024T231633_029607_035F03_0A7D.zip,-109,36
S1A_IW_SLC__1SDV_20191012T231606_20191012T231633_029432_035900_433D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191012T231606_20191012T231633_029432_035900_433D.zip,-58,S1A_IW_SLC__1SDV_20191024T231606_20191024T231633_029607_035F03_0A7D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191024T231606_20191024T231633_029607_035F03_0A7D.zip,-109,12
S1A_IW_SLC__1SDV_20191012T231606_20191012T231633_029432_035900_433D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191012T231606_20191012T231633_029432_035900_433D.zip,-58,S1A_IW_SLC__1SDV_20191211T231605_20191211T231632_030307_03775E_8878,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191211T231605_20191211T231632_030307_03775E_8878.zip,11,60
S1A_IW_SLC__1SDV_20191024T231606_20191024T231633_029607_035F03_0A7D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191024T231606_20191024T231633_029607_035F03_0A7D.zip,-109,S1A_IW_SLC__1SDV_20191211T231605_20191211T231632_030307_03775E_8878,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191211T231605_20191211T231632_030307_03775E_8878.zip,11,48
S1A_IW_SLC__1SDV_20191024T231606_20191024T231633_029607_035F03_0A7D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191024T231606_20191024T231633_029607_035F03_0A7D.zip,-109,S1A_IW_SLC__1SDV_20191223T231605_20191223T231632_030482_037D6E_9017,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191223T231605_20191223T231632_030482_037D6E_9017.zip,1,60
S1A_IW_SLC__1SDV_20191211T231605_20191211T231632_030307_03775E_8878,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191211T231605_20191211T231632_030307_03775E_8878.zip,11,S1A_IW_SLC__1SDV_20191223T231605_20191223T231632_030482_037D6E_9017,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191223T231605_20191223T231632_030482_037D6E_9017.zip,1,12
S1A_IW_SLC__1SDV_20191211T231605_20191211T231632_030307_03775E_8878,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191211T231605_20191211T231632_030307_03775E_8878.zip,11,S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4.zip,-49,24
S1A_IW_SLC__1SDV_20191211T231605_20191211T231632_030307_03775E_8878,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191211T231605_20191211T231632_030307_03775E_8878.zip,11,S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21.zip,-48,36
S1A_IW_SLC__1SDV_20191211T231605_20191211T231632_030307_03775E_8878,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191211T231605_20191211T231632_030307_03775E_8878.zip,11,S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A.zip,-17,48
S1A_IW_SLC__1SDV_20191211T231605_20191211T231632_030307_03775E_8878,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191211T231605_20191211T231632_030307_03775E_8878.zip,11,S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8.zip,54,60
S1A_IW_SLC__1SDV_20191223T231605_20191223T231632_030482_037D6E_9017,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191223T231605_20191223T231632_030482_037D6E_9017.zip,1,S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4.zip,-49,12
S1A_IW_SLC__1SDV_20191223T231605_20191223T231632_030482_037D6E_9017,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191223T231605_20191223T231632_030482_037D6E_9017.zip,1,S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21.zip,-48,24
S1A_IW_SLC__1SDV_20191223T231605_20191223T231632_030482_037D6E_9017,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191223T231605_20191223T231632_030482_037D6E_9017.zip,1,S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A.zip,-17,36
S1A_IW_SLC__1SDV_20191223T231605_20191223T231632_030482_037D6E_9017,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191223T231605_20191223T231632_030482_037D6E_9017.zip,1,S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8.zip,54,48
S1A_IW_SLC__1SDV_20191223T231605_20191223T231632_030482_037D6E_9017,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191223T231605_20191223T231632_030482_037D6E_9017.zip,1,S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3.zip,0,60
S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4.zip,-49,S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21.zip,-48,12
S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4.zip,-49,S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A.zip,-17,24
